"UMIS BILL ID";"Revenue Month";"Consumption (KWH)"
"14604375";"2024-10";"2.576"
"14604347";"2024-10";"2.331"
"14604334";"2024-10";"2.432"
"14604457";"2024-10";"39.591"
"14605073";"2024-10";"90.481"
"14605073";"2024-10";"49.857"
"14605073";"2024-10";"49.710"
"14605073";"2024-10";"44.703"
"14605073";"2024-10";"45.168"
"14605073";"2024-10";"39.256"
"14605073";"2024-10";"54.153"
"14605073";"2024-10";"57.624"
"14605073";"2024-10";"40.031"
"14605073";"2024-10";"42.666"
"14605073";"2024-10";"37.843"
"14605073";"2024-10";"40.265"
"14605073";"2024-10";"40.911"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14605073";"2024-10";"0"
"14604779";"2024-10";"80.055"
"14604779";"2024-10";"69.809"
"14604779";"2024-10";"65.981"
"14604779";"2024-10";"117.999"
"14604779";"2024-10";"76.456"
"14604779";"2024-10";"68.788"
"14604779";"2024-10";"0"
"14604779";"2024-10";"0"
"14604779";"2024-10";"0"
"14604779";"2024-10";"0"
"14604779";"2024-10";"0"
"14604779";"2024-10";"0"
"14604527";"2024-10";"3.962"
"14605345";"2024-10";"30.467"
"14605219";"2024-10";"32.436"
"14605157";"2024-10";"26.895"
"14605155";"2024-10";"21.323"
"14605076";"2024-10";"30.936"
"14604777";"2024-10";"32.645"
"14604421";"2024-10";"25.920"
"14604971";"2024-10";"25.710"
"14604951";"2024-10";"76.335"
"14604870";"2024-10";"69.865"
"14604510";"2024-10";"53.093"
"14604430";"2024-10";"59.001"
"14604409";"2024-10";"55.201"
"14605153";"2024-10";"52.234"
"14604980";"2024-10";"52.714"
"14725937";"2024-10";"67.840"
"14725973";"2024-10";"97.800"
"14605011";"2024-10";"58.851"
"14604968";"2024-10";"40.467"
"14604868";"2024-10";"57.218"
"14604502";"2024-10";"59.805"
"14604455";"2024-10";"109.020"
"14605300";"2024-10";"93.320"
"14604807";"2024-10";"45.210"
"14840946";"2024-10";"31.520"
"14840946";"2024-10";"0"
"14840946";"2024-10";"110.693"
"14840946";"2024-10";"33.182"
"14840946";"2024-10";"29.040"
"14840946";"2024-10";"50.754"
"14840946";"2024-10";"0"
"14840946";"2024-10";"0"
"14840946";"2024-10";"0"
"14840946";"2024-10";"0"
"14840957";"2024-10";"25.591"
"14840957";"2024-10";"20.867"
"14840957";"2024-10";"0"
"14840957";"2024-10";"29.641"
"14840957";"2024-10";"0"
"14840957";"2024-10";"0"
"14840957";"2024-10";"47.904"
"14840957";"2024-10";"26.460"
"14840957";"2024-10";"29.213"
"14840957";"2024-10";"39.555"
"14840957";"2024-10";"56.513"
"14840957";"2024-10";"20.794"
"14840957";"2024-10";"8.000"
"14840957";"2024-10";"48.979"
"14840957";"2024-10";"43.006"
"14840957";"2024-10";"11.782"
"14605197";"2024-10";"85.680"
"14604984";"2024-10";"97.660"
"14604357";"2024-10";"99.222"
"14605330";"2024-10";"63.893"
"14604393";"2024-10";"17.378"
"14605427";"2024-10";"16.507"
"14604655";"2024-10";"35.501"
"14604595";"2024-10";"119"
"14605140";"2024-10";"12.696"
"14604749";"2024-10";"30.672"
"14604386";"2024-10";"3.967"
"14725982";"2024-10";"18.600"
"14725982";"2024-10";"12.000"
"14725982";"2024-10";"34.720"
"14725982";"2024-10";"24.720"
"14725982";"2024-10";"47.840"
"14725982";"2024-10";"58.880"
"14725982";"2024-10";"64.160"
"14725982";"2024-10";"72.800"
"14725982";"2024-10";"52.160"
"14725982";"2024-10";"31.600"
"14725982";"2024-10";"51.200"
"14725982";"2024-10";"35.040"
"14725982";"2024-10";"41.120"
"14725982";"2024-10";"59.760"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725982";"2024-10";"0"
"14725948";"2024-10";"15.800"
"14725940";"2024-10";"23.360"
"14725940";"2024-10";"9.200"
"14725940";"2024-10";"38.400"
"14725940";"2024-10";"9.920"
"14725940";"2024-10";"48.480"
"14725940";"2024-10";"38.560"
"14725940";"2024-10";"38.240"
"14725940";"2024-10";"59.040"
"14725940";"2024-10";"41.280"
"14725940";"2024-10";"42.080"
"14725940";"2024-10";"58.240"
"14725940";"2024-10";"45.280"
"14725940";"2024-10";"43.840"
"14725940";"2024-10";"48.480"
"14725940";"2024-10";"44.000"
"14725940";"2024-10";"42.240"
"14725940";"2024-10";"2.893"
"14725940";"2024-10";"631"
"14725940";"2024-10";"64.960"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"0"
"14725940";"2024-10";"64.480"
"14725952";"2024-10";"20.400"
"14725952";"2024-10";"14.080"
"14725952";"2024-10";"40.320"
"14725952";"2024-10";"40.800"
"14725952";"2024-10";"22.080"
"14725952";"2024-10";"37.760"
"14725952";"2024-10";"20.720"
"14725952";"2024-10";"21.920"
"14725952";"2024-10";"36.960"
"14725952";"2024-10";"42.080"
"14725952";"2024-10";"23.520"
"14725952";"2024-10";"41.440"
"14725952";"2024-10";"25.280"
"14725952";"2024-10";"20.400"
"14725952";"2024-10";"18.000"
"14725952";"2024-10";"22.800"
"14725952";"2024-10";"39.600"
"14725952";"2024-10";"84.000"
"14725952";"2024-10";"38.800"
"14725952";"2024-10";"21.360"
"14725952";"2024-10";"41.440"
"14725952";"2024-10";"40.800"
"14725952";"2024-10";"21.120"
"14725952";"2024-10";"40.640"
"14725952";"2024-10";"38.640"
"14725952";"2024-10";"28.800"
"14725952";"2024-10";"19.680"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"0"
"14725952";"2024-10";"47.520"
"14725952";"2024-10";"26.720"
"14725952";"2024-10";"19.600"
"14725952";"2024-10";"20.080"
"14605333";"2024-10";"40.829"
"14605333";"2024-10";"72.524"
"14605333";"2024-10";"45.626"
"14605333";"2024-10";"38.693"
"14605333";"2024-10";"36.873"
"14605333";"2024-10";"47.107"
"14605333";"2024-10";"37.446"
"14605333";"2024-10";"38.981"
"14605333";"2024-10";"0"
"14605333";"2024-10";"0"
"14605333";"2024-10";"0"
"14605333";"2024-10";"0"
"14605333";"2024-10";"0"
"14605333";"2024-10";"0"
"14605333";"2024-10";"0"
"14605333";"2024-10";"0"
"14604683";"2024-10";"5.488"
"14604920";"2024-10";"43.783"
"14604599";"2024-10";"42.965"
"14604523";"2024-10";"31.072"
"14605266";"2024-10";"2.721"
"14605054";"2024-10";"2.504"
"14604665";"2024-10";"1.992"
"14604623";"2024-10";"2.361"
"14604620";"2024-10";"2.237"
"14604485";"2024-10";"21.918"
"14604485";"2024-10";"25.937"
"14604485";"2024-10";"31.591"
"14604485";"2024-10";"24.285"
"14604485";"2024-10";"26.163"
"14604485";"2024-10";"25.055"
"14604485";"2024-10";"37.635"
"14604485";"2024-10";"26.370"
"14604485";"2024-10";"32.586"
"14604485";"2024-10";"37.328"
"14604485";"2024-10";"20.090"
"14604485";"2024-10";"36.539"
"14604485";"2024-10";"24.149"
"14604485";"2024-10";"31.475"
"14604485";"2024-10";"32.041"
"14604485";"2024-10";"24.828"
"14604485";"2024-10";"34.123"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"0"
"14604485";"2024-10";"32.221"
"14604485";"2024-10";"35.663"
"14604552";"2024-10";"35.663"
"14604552";"2024-10";"24.206"
"14604552";"2024-10";"32.731"
"14604552";"2024-10";"33.581"
"14604552";"2024-10";"33.752"
"14604552";"2024-10";"10.217"
"14604552";"2024-10";"23.420"
"14604552";"2024-10";"33.485"
"14604552";"2024-10";"30.562"
"14604552";"2024-10";"27.370"
"14604552";"2024-10";"25.759"
"14604552";"2024-10";"31.664"
"14604552";"2024-10";"35.042"
"14604552";"2024-10";"35.398"
"14604552";"2024-10";"31.624"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"32.251"
"14604552";"2024-10";"31.097"
"14604552";"2024-10";"0"
"14604552";"2024-10";"0"
"14604552";"2024-10";"22.128"
"14604552";"2024-10";"35.656"
"14604552";"2024-10";"34.977"
"14605064";"2024-10";"21.431"
"14840944";"2024-10";"5.096"
"14604589";"2024-10";"69.239"
"14604589";"2024-10";"27.221"
"14604589";"2024-10";"17.101"
"14604589";"2024-10";"18.664"
"14604589";"2024-10";"20.513"
"14604589";"2024-10";"26.003"
"14604589";"2024-10";"22.127"
"14604589";"2024-10";"21.353"
"14604589";"2024-10";"28.507"
"14604589";"2024-10";"72.584"
"14604589";"2024-10";"16.018"
"14604589";"2024-10";"32.578"
"14604589";"2024-10";"82.998"
"14604589";"2024-10";"20.737"
"14604589";"2024-10";"61.316"
"14604589";"2024-10";"46.645"
"14604589";"2024-10";"24.121"
"14604589";"2024-10";"32.059"
"14604589";"2024-10";"19.027"
"14604589";"2024-10";"18.274"
"14604589";"2024-10";"18.632"
"14604589";"2024-10";"25.187"
"14604589";"2024-10";"20.255"
"14604589";"2024-10";"20.273"
"14604589";"2024-10";"21.946"
"14604589";"2024-10";"28.751"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604589";"2024-10";"0"
"14604890";"2024-10";"18.023"
"14604403";"2024-10";"192.880"
"14604403";"2024-10";"187.526"
"14604403";"2024-10";"209.339"
"14604403";"2024-10";"233.167"
"14604403";"2024-10";"0"
"14604403";"2024-10";"0"
"14604403";"2024-10";"0"
"14604403";"2024-10";"0"
"14605462";"2024-10";"33.230"
"14605292";"2024-10";"31.817"
"14605026";"2024-10";"31.336"
"14604982";"2024-10";"27.819"
"14725968";"2024-10";"35.120"
"14604910";"2024-10";"8.703"
"14604907";"2024-10";"31.191"
"14604859";"2024-10";"28.130"
"14604840";"2024-10";"31.407"
"14604753";"2024-10";"29.480"
"14604710";"2024-10";"32.175"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"0"
"14604586";"2024-10";"34.258"
"14604586";"2024-10";"29.473"
"14604586";"2024-10";"29.715"
"14604586";"2024-10";"32.342"
"14604586";"2024-10";"33.350"
"14604586";"2024-10";"41.395"
"14604586";"2024-10";"27.559"
"14604586";"2024-10";"30.009"
"14604586";"2024-10";"35.865"
"14604586";"2024-10";"35.108"
"14604567";"2024-10";"1.360"
"14604401";"2024-10";"30.052"
"14605335";"2024-10";"34.843"
"14605331";"2024-10";"69.060"
"14604614";"2024-10";"36.286"
"14605009";"2024-10";"0"
"14605009";"2024-10";"0"
"14605009";"2024-10";"0"
"14605009";"2024-10";"0"
"14605009";"2024-10";"0"
"14605009";"2024-10";"0"
"14605009";"2024-10";"0"
"14605009";"2024-10";"0"
"14605009";"2024-10";"28.561"
"14605009";"2024-10";"34.977"
"14605009";"2024-10";"31.605"
"14605009";"2024-10";"24.573"
"14605009";"2024-10";"24.061"
"14605009";"2024-10";"12.732"
"14605009";"2024-10";"28.442"
"14605009";"2024-10";"27.586"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"0"
"14604878";"2024-10";"13.900"
"14604878";"2024-10";"31.423"
"14604878";"2024-10";"26.675"
"14604878";"2024-10";"38.882"
"14604878";"2024-10";"26.776"
"14604878";"2024-10";"14.744"
"14604878";"2024-10";"14.031"
"14604878";"2024-10";"26.800"
"14604878";"2024-10";"11.247"
"14604878";"2024-10";"14.335"
"14604878";"2024-10";"16.466"
"14604878";"2024-10";"28.414"
"14604878";"2024-10";"14.372"
"14604878";"2024-10";"26.717"
"14604878";"2024-10";"25.669"
"14604657";"2024-10";"4.882"
"14604713";"2024-10";"78.544"
"14604713";"2024-10";"36.891"
"14604713";"2024-10";"47.652"
"14604713";"2024-10";"37.911"
"14604713";"2024-10";"36.400"
"14604713";"2024-10";"37.321"
"14604713";"2024-10";"80.059"
"14604713";"2024-10";"101.146"
"14604713";"2024-10";"22.134"
"14604713";"2024-10";"80.351"
"14604713";"2024-10";"53.862"
"14604713";"2024-10";"42.830"
"14604713";"2024-10";"38.232"
"14604713";"2024-10";"45.408"
"14604713";"2024-10";"38.130"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14604713";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"0"
"14605428";"2024-10";"39.949"
"14605428";"2024-10";"41.341"
"14605428";"2024-10";"42.541"
"14605428";"2024-10";"21.605"
"14605428";"2024-10";"23.215"
"14605428";"2024-10";"44.186"
"14605428";"2024-10";"28.690"
"14605428";"2024-10";"29.220"
"14605428";"2024-10";"25.557"
"14605428";"2024-10";"56.054"
"14605428";"2024-10";"17.639"
"14605428";"2024-10";"31.871"
"14605468";"2024-10";"2.632"
"14605277";"2024-10";"601"
"14840945";"2024-10";"396"
"14604783";"2024-10";"817"
"14604719";"2024-10";"751"
"14604463";"2024-10";"1.680"
"14604381";"2024-10";"3.293"
"14604369";"2024-10";"2.652"
"14605006";"2024-10";"24.138"
"14604684";"2024-10";"26.371"
"14604914";"2024-10";"30.195"
"14725989";"2024-10";"40.800"
"14605121";"2024-10";"0"
"14604959";"2024-10";"0"
"14725949";"2024-10";"52.800"
"14725947";"2024-10";"51.600"
"14604503";"2024-10";"95.000"
"14605249";"2024-10";"1.616"
"14605188";"2024-10";"3.849"
"14605101";"2024-10";"2.582"
"14605085";"2024-10";"157"
"14604739";"2024-10";"1.610"
"14605031";"2024-10";"41.140"
"14604774";"2024-10";"45.986"
"14604353";"2024-10";"41.937"
"14605200";"2024-10";"35.190"
"14605200";"2024-10";"26.270"
"14605200";"2024-10";"31.477"
"14605200";"2024-10";"30.358"
"14605200";"2024-10";"30.648"
"14605200";"2024-10";"30.426"
"14605200";"2024-10";"27.126"
"14605200";"2024-10";"28.115"
"14605200";"2024-10";"26.466"
"14605200";"2024-10";"33.026"
"14605200";"2024-10";"26.826"
"14605200";"2024-10";"30.761"
"14605200";"2024-10";"29.969"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"0"
"14605200";"2024-10";"10.737"
"14605200";"2024-10";"0"
"14605200";"2024-10";"25.002"
"14605317";"2024-10";"75"
"14604799";"2024-10";"36.703"
"14604442";"2024-10";"10.413"
"14725981";"2024-10";"45.400"
"14604388";"2024-10";"1.299"
"14605222";"2024-10";"154.200"
"14604808";"2024-10";"63.116"
"14605210";"2024-10";"99.465"
"14605453";"2024-10";"21.355"
"14604663";"2024-10";"45.633"
"14604881";"2024-10";"0"
"14604881";"2024-10";"0"
"14604881";"2024-10";"0"
"14604881";"2024-10";"158.151"
"14604881";"2024-10";"118.783"
"14604881";"2024-10";"117.000"
"14604740";"2024-10";"72.127"
"14604726";"2024-10";"212.818"
"14604726";"2024-10";"187.115"
"14604726";"2024-10";"0"
"14604726";"2024-10";"0"
"14605082";"2024-10";"82.694"
"14605082";"2024-10";"102.264"
"14605082";"2024-10";"131.427"
"14605082";"2024-10";"33.022"
"14605082";"2024-10";"0"
"14605082";"2024-10";"0"
"14605082";"2024-10";"0"
"14605082";"2024-10";"0"
"14604796";"2024-10";"0"
"14604796";"2024-10";"35.621"
"14604470";"2024-10";"47.325"
"14605376";"2024-10";"70.089"
"14605298";"2024-10";"67.574"
"14605279";"2024-10";"96.008"
"14605262";"2024-10";"110.240"
"14604666";"2024-10";"0"
"14604666";"2024-10";"193.701"
"14604532";"2024-10";"129.717"
"14605366";"2024-10";"2.457"
"14605289";"2024-10";"94.754"
"14605177";"2024-10";"62.095"
"14605152";"2024-10";"0"
"14605152";"2024-10";"128.998"
"14605075";"2024-10";"70.028"
"14604990";"2024-10";"86.128"
"14604960";"2024-10";"0"
"14604960";"2024-10";"151.080"
"14604819";"2024-10";"86.356"
"14604673";"2024-10";"76.127"
"14604577";"2024-10";"100.651"
"14604867";"2024-10";"9.550"
"14605474";"2024-10";"59.282"
"14604964";"2024-10";"54.754"
"14604925";"2024-10";"98.633"
"14604856";"2024-10";"105.054"
"14627803";"2024-10";"0"
"14627803";"2024-10";"104.760,05"
"14627803";"2024-10";"0"
"14627803";"2024-10";"74.316,96"
"14605391";"2024-10";"0"
"14605391";"2024-10";"190.719"
"14605090";"2024-10";"0"
"14605090";"2024-10";"162.102"
"14604949";"2024-10";"0"
"14604949";"2024-10";"223.644"
"14604908";"2024-10";"0"
"14604908";"2024-10";"240.402"
"14605440";"2024-10";"79.066"
"14605283";"2024-10";"50.935"
"14605045";"2024-10";"38.048"
"14605030";"2024-10";"55.099"
"14604921";"2024-10";"48.193"
"14604842";"2024-10";"6.561"
"14604636";"2024-10";"54.652"
"14604634";"2024-10";"52.782"
"14604584";"2024-10";"45.495"
"14604571";"2024-10";"41.109"
"14604551";"2024-10";"48.378"
"14604436";"2024-10";"43.623"
"14604427";"2024-10";"46.420"
"14604823";"2024-10";"0"
"14604823";"2024-10";"324.611"
"14604635";"2024-10";"478.169"
"14604635";"2024-10";"0"
"14605037";"2024-10";"59.695"
"14604446";"2024-10";"65.213"
"14604446";"2024-10";"62.798"
"14604446";"2024-10";"59.529"
"14604446";"2024-10";"65.116"
"14604446";"2024-10";"65.245"
"14604446";"2024-10";"64.971"
"14604446";"2024-10";"62.119"
"14604446";"2024-10";"56.081"
"14604446";"2024-10";"64.769"
"14604446";"2024-10";"0"
"14604446";"2024-10";"0"
"14604446";"2024-10";"0"
"14604446";"2024-10";"0"
"14604446";"2024-10";"0"
"14604446";"2024-10";"0"
"14604446";"2024-10";"0"
"14604446";"2024-10";"0"
"14604446";"2024-10";"0"
"14604850";"2024-10";"9.382"
"14604373";"2024-10";"4.272"
"14605168";"2024-10";"54.716"
"14605108";"2024-10";"27.018"
"14840937";"2024-10";"60.578"
"14604433";"2024-10";"31.472"
"14605225";"2024-10";"51.929"
"14604862";"2024-10";"54.618"
"14604862";"2024-10";"53.365"
"14604862";"2024-10";"66.716"
"14604862";"2024-10";"58.275"
"14604862";"2024-10";"56.553"
"14604862";"2024-10";"51.058"
"14604862";"2024-10";"63.720"
"14604862";"2024-10";"54.999"
"14604862";"2024-10";"0"
"14604862";"2024-10";"0"
"14604862";"2024-10";"0"
"14604862";"2024-10";"0"
"14604862";"2024-10";"0"
"14604862";"2024-10";"0"
"14604862";"2024-10";"0"
"14604862";"2024-10";"0"
"14604730";"2024-10";"13.329"
"14605122";"2024-10";"124.561"
"14604709";"2024-10";"9.067"
"14604362";"2024-10";"0"
"14604362";"2024-10";"186.527"
"14604355";"2024-10";"13.944"
"14840950";"2024-10";"25.718"
"14840950";"2024-10";"24.059"
"14840950";"2024-10";"26.681"
"14840950";"2024-10";"23.968"
"14840950";"2024-10";"23.550"
"14840950";"2024-10";"37.392"
"14840950";"2024-10";"27.201"
"14840950";"2024-10";"24.206"
"14840950";"2024-10";"23.461"
"14840950";"2024-10";"28.415"
"14840950";"2024-10";"26.433"
"14840950";"2024-10";"33.927"
"14840950";"2024-10";"29.877"
"14840950";"2024-10";"25.680"
"14840950";"2024-10";"25.203"
"14840950";"2024-10";"25.338"
"14840950";"2024-10";"21.105"
"14840950";"2024-10";"23.388"
"14840950";"2024-10";"23.618"
"14840950";"2024-10";"25.754"
"14840950";"2024-10";"25.083"
"14840950";"2024-10";"22.768"
"14840950";"2024-10";"27.156"
"14840950";"2024-10";"27.543"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"0"
"14840950";"2024-10";"21.833"
"14605388";"2024-10";"96.000"
"14605016";"2024-10";"95.843"
"14604791";"2024-10";"60.715"
"14604700";"2024-10";"1.738"
"14604437";"2024-10";"77.467"
"14605025";"2024-10";"7.473"
"14604414";"2024-10";"4.694"
"14605191";"2024-10";"7.214"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"0"
"14605470";"2024-10";"30.893"
"14605470";"2024-10";"29.909"
"14605470";"2024-10";"26.490"
"14605470";"2024-10";"24.742"
"14605470";"2024-10";"18.197"
"14605470";"2024-10";"50.572"
"14605470";"2024-10";"18.315"
"14605470";"2024-10";"22.017"
"14605470";"2024-10";"24.242"
"14605470";"2024-10";"17.295"
"14605470";"2024-10";"30.489"
"14605470";"2024-10";"26.093"
"14605470";"2024-10";"21.742"
"14605470";"2024-10";"31.038"
"14605470";"2024-10";"31.113"
"14605470";"2024-10";"18.595"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"0"
"14604583";"2024-10";"22.970"
"14604583";"2024-10";"27.006"
"14604583";"2024-10";"23.375"
"14604583";"2024-10";"30.776"
"14604583";"2024-10";"30.396"
"14604583";"2024-10";"30.509"
"14604583";"2024-10";"24.632"
"14604583";"2024-10";"31.858"
"14604583";"2024-10";"30.041"
"14604583";"2024-10";"32.728"
"14604583";"2024-10";"32.312"
"14604778";"2024-10";"61.497"
"14604778";"2024-10";"55.934"
"14604778";"2024-10";"60.624"
"14604778";"2024-10";"64.611"
"14604778";"2024-10";"68.807"
"14604778";"2024-10";"60.051"
"14604778";"2024-10";"64.449"
"14604778";"2024-10";"57.600"
"14604778";"2024-10";"58.292"
"14604778";"2024-10";"61.721"
"14604778";"2024-10";"64.826"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14604778";"2024-10";"0"
"14605410";"2024-10";"1.562"
"14605309";"2024-10";"3.534"
"14604712";"2024-10";"1.193"
